Month,Country,OEMGROUP,SUBFORMFACTOR,GAMINGPRODUCTS,SCREEN_SIZE_INCHES,CPU_GROUP,CPU_MODEL,GPU_MODEL,CPU Ram,STORAGE_TYPE,SSD Capacity GB,PRICE_BRAND_USD_3,OS_VERSION,Operating_System_Summary,Sales_Units,Sales_Value,Series
2023-01-04,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,157.0,34748.0,ASUS CHROMEBOOK
2023-01-03,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,166.0,37458.0,ASUS CHROMEBOOK
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,4096,eMMC,64,0-300,Chrome,Google OS,200.0,39640.0,ASUS CHROMEBOOK
2023-01-06,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,49.0,14462.0,CHROMEBOOK
2023-01-10,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,55.0,14892.0,CHROMEBOOK
2023-01-08,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,57.0,16388.0,CHROMEBOOK
2023-01-12,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,70.0,19356.0,CHROMEBOOK
2023-01-02,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,72.0,20753.0,CHROMEBOOK
2023-01-09,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,75.0,21737.0,CHROMEBOOK
2023-01-04,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,300-500,Chrome,Google OS,81.0,24449.0,CHROMEBOOK
2023-01-11,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,94.0,26470.0,CHROMEBOOK
2023-01-05,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,98.0,28965.0,CHROMEBOOK
2023-01-01,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,300-500,Chrome,Google OS,93.0,33353.0,CHROMEBOOK
2023-01-03,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,0-300,Chrome,Google OS,134.0,37865.0,CHROMEBOOK
2023-01-05,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,4096,eMMC,32,300-500,Chrome,Google OS,108.0,38371.0,CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,90.0,13681.0,ASUS
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,110.0,16116.0,ASUS
2023-01-05,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,142.0,21719.0,ASUS
2023-01-04,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,198.0,30392.0,ASUS
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,253.0,38651.0,ASUS
2023-01-04,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CORE M3,Core m3-8100Y,Intel HD Graphics 5000,4096,eMMC,64,0-300,Chrome,Google OS,279.0,32703.0,ASUS CHROMEBOOK
2023-01-11,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,N100,Intel N100,Intel UHD Graphics,4096,eMMC,64,300-500,Chrome,Google OS,50.0,16060.0,CHROMEBOOK
2023-01-12,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,N100,Intel N100,Intel UHD Graphics,4096,eMMC,64,300-500,Chrome,Google OS,56.0,17426.0,CHROMEBOOK
2023-01-09,United States,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,4096,eMMC,128,0-300,Windows 11,Windows OS,55.0,13780.0,IDEAPAD 1
2023-01-02,United States,Asus,Ultraslim Notebook,NO GAMING,14.0,CORE M3,Core m3-8100Y,Intel HD Graphics 615,4096,eMMC,128,0-300,Chrome,Google OS,149.0,29323.0,ASUS CHROMEBOOK
2023-01-11,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,47.6,13428.452,HP CHROMEBOOK
2023-01-02,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,68.6,15605.59,HP CHROMEBOOK
2023-01-03,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,95.4,26379.842,HP CHROMEBOOK
2023-01-09,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,32,300-500,Chrome,Google OS,80.22,36044.773,HP CHROMEBOOK
2023-01-09,Mexico,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,16,0-300,Chrome,Google OS,89.0,14270.956,CHROMEBOOK
2023-01-06,Mexico,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,16,0-300,Chrome,Google OS,90.0,14627.106,CHROMEBOOK
2023-01-06,Mexico,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4000,Intel UHD Graphics 600,4096,eMMC,32,0-300,Chrome,Google OS,94.0,15654.877,CHROMEBOOK
2023-01-07,Mexico,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,16,0-300,Chrome,Google OS,118.0,18913.953,CHROMEBOOK
2023-01-08,Mexico,Samsung,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N4020,Intel UHD Graphics 600,4096,eMMC,16,0-300,Chrome,Google OS,126.0,20300.287,CHROMEBOOK
2023-01-02,Mexico,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4020,Intel HD Graphics 5000,4096,eMMC,64,0-300,Windows 11,Windows OS,136.0,24932.365,ASUS
2023-01-10,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N5100,Intel UHD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,79.0,16755.418,ASUS CHROMEBOOK
2023-01-12,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N5100,Intel UHD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,100.0,19478.868,ASUS CHROMEBOOK
2023-01-08,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N5100,Intel UHD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,99.0,22722.67,ASUS CHROMEBOOK
2023-01-07,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N5100,Intel UHD Graphics,4096,eMMC,64,0-300,Chrome,Google OS,155.0,29594.057,ASUS CHROMEBOOK
2023-01-06,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,253.0,81422.785,ASUS CHROMEBOOK
2023-01-10,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,190.0,72853.252,ASUS CHROMEBOOK
2023-01-06,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,0-300,Chrome,Google OS,333.0,97313.346,ASUS CHROMEBOOK
2023-01-12,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,0-300,Chrome,Google OS,429.0,124870.694,ASUS CHROMEBOOK
2023-01-09,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,320.0,130451.359,ASUS CHROMEBOOK
2023-01-07,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,438.0,143015.929,ASUS CHROMEBOOK
2023-01-08,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,395.0,158914.968,ASUS CHROMEBOOK
2023-01-11,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,0-300,Chrome,Google OS,622.0,184285.149,ASUS CHROMEBOOK
2023-01-01,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,42.05,14561.23,ASUS CHROMEBOOK
2023-01-10,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,8192,eMMC,128,0-300,Chrome,Google OS,64.11,15625.218,ASUS CHROMEBOOK
2023-01-02,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,63.25,22059.741,ASUS CHROMEBOOK
2023-01-04,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,97.38,32708.48,ASUS CHROMEBOOK
2023-01-05,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,Pentium Silver N6000,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,123.33,40333.185,ASUS CHROMEBOOK
2023-01-05,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,64,300-500,Chrome,Google OS,54.23,16875.313,ASUS CHROMEBOOK
2023-01-04,Canada,Asus,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,0-300,Chrome,Google OS,129.98,18884.294,ASUS CHROMEBOOK
2023-01-03,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,0-300,Chrome,Google OS,97.0,21073.839,ASUS CHROMEBOOK
2023-01-09,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,0-300,Chrome,Google OS,61.0,17100.255,ASUS CHROMEBOOK
2023-01-11,United States,Samsung,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,32,0-300,Chrome,Google OS,135.0,36744.0,CHROMEBOOK
2023-01-03,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,53.0,16225.0,ASUS CHROMEBOOK
2023-01-06,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,49.0,16530.0,ASUS CHROMEBOOK
2023-01-04,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,57.0,19194.0,ASUS CHROMEBOOK
2023-01-02,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,63.0,19769.0,ASUS CHROMEBOOK
2023-01-07,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,60.0,20909.0,ASUS CHROMEBOOK
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,103.0,34459.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,128,300-500,Chrome,Google OS,106.0,34609.0,ASUS CHROMEBOOK
2023-01-09,United States,Asus,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,0-300,Chrome,Google OS,161.0,38975.0,ASUS CHROMEBOOK
2023-01-08,United States,Asus,Ultraslim Notebook,NO GAMING,11.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,0-300,Chrome,Google OS,168.0,39330.0,ASUS CHROMEBOOK
2023-01-02,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,45.0,16512.143,ASUS CHROMEBOOK
2023-01-01,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,63.0,22145.067,ASUS CHROMEBOOK
2023-01-03,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,83.0,30340.547,ASUS CHROMEBOOK
2023-01-05,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,101.0,33819.089,ASUS CHROMEBOOK
2023-01-09,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,111.0,34162.865,ASUS CHROMEBOOK
2023-01-04,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N3350,Intel HD Graphics 500,8192,eMMC,64,300-500,Chrome,Google OS,98.0,35218.689,ASUS CHROMEBOOK
2023-01-09,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,64,0-300,Chrome,Google OS,71.0,15755.623,ASUS CHROMEBOOK
2023-01-09,Canada,Asus,Ultraslim Notebook,NO GAMING,15.6,CELERON,Celeron N4500,Intel UHD Graphics,8192,eMMC,64,0-300,Chrome,Google OS,71.0,15894.56,ASUS CHROMEBOOK
2023-01-09,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,A4 Series,AMD A4-9120C,AMD Radeon R4,4096,eMMC,64,0-300,Chrome,Google OS,109.0,13309.468,CHROMEBOOK
2023-01-05,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,87.0,13719.103,CHROMEBOOK
2023-01-04,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,113.0,17611.111,CHROMEBOOK
2023-01-01,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,148.0,25167.014,CHROMEBOOK
2023-01-07,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,134.0,29208.917,CHROMEBOOK
2023-01-08,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,A4 Series,AMD A4-9120C,AMD Radeon R4,4096,eMMC,64,0-300,Chrome,Google OS,224.0,29745.919,CHROMEBOOK
2023-01-03,Canada,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,207.0,33766.431,CHROMEBOOK
2023-01-04,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,A4 Series,AMD A4-9120C,AMD Radeon R4,4096,eMMC,64,0-300,Chrome,Google OS,259.0,40833.162,CHROMEBOOK
2023-01-06,Canada,Lenovo,Ultraslim Notebook,NO GAMING,11.6,KOMPANIO,MediaTek Kompanio 520,ARM Mali-G52 MC2,4096,eMMC,32,0-300,Chrome,Google OS,60.0,13702.035,CHROMEBOOK
2023-01-02,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,MT8183C,MediaTek MT8183C,ARM Mali-G72 MP3,4096,eMMC,32,0-300,Chrome,Google OS,121.13,13933.072,CHROMEBOOK
2023-01-03,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,MT8183C,MediaTek MT8183C,ARM Mali-G72 MP3,4096,eMMC,32,0-300,Chrome,Google OS,120.99,16828.474,CHROMEBOOK
2023-01-01,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,MT8183C,MediaTek MT8183C,ARM Mali-G72 MP3,4096,eMMC,32,0-300,Chrome,Google OS,153.01,18243.626,CHROMEBOOK
2023-01-03,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,A4 Series,AMD A4-9120C,AMD Radeon R4,4096,eMMC,32,0-300,Chrome,Google OS,229.0,21468.451,CHROMEBOOK
2023-01-02,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,A4 Series,AMD A4-9120C,AMD Radeon R4,4096,eMMC,32,0-300,Chrome,Google OS,249.0,23625.299,CHROMEBOOK
2023-01-01,Canada,Acer,Ultraslim Notebook,NO GAMING,11.6,A4 Series,AMD A4-9120C,AMD Radeon R4,4096,eMMC,32,0-300,Chrome,Google OS,232.0,23984.788,CHROMEBOOK
2023-01-08,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,143.0,14926.0,CHROMEBOOK
2023-01-07,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,203.0,25048.0,CHROMEBOOK
2023-01-06,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,173.0,19224.0,CHROMEBOOK
2023-01-04,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,212.0,31186.0,CHROMEBOOK
2023-01-05,United States,Lenovo,Ultraslim Notebook,NO GAMING,14.0,MT8183,MediaTek MT8183,ARM Mali-G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,236.0,32261.0,CHROMEBOOK
2023-01-03,United States,Lenovo,Ultraslim Notebook,NO GAMING,11.6,A6 Series,AMD A6-9220C,AMD Radeon R5,4096,eMMC,64,0-300,Chrome,Google OS,101.0,15634.0,CHROMEBOOK
2023-01-02,United States,HP,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,MediaTek Integrated Graphics,4096,eMMC,64,0-300,Chrome,Google OS,227.0,40050.0,HP CHROMEBOOK
2023-01-01,United States,HP,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,Unknown,4096,eMMC,32,0-300,Chrome,Google OS,68.0,14120.0,HP CHROMEBOOK
2023-01-03,United States,HP,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,Unknown,4096,eMMC,32,0-300,Chrome,Google OS,94.0,15724.0,HP CHROMEBOOK
2023-01-06,United States,HP,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,Unknown,4096,eMMC,32,0-300,Chrome,Google OS,109.0,15753.0,HP CHROMEBOOK
2023-01-05,United States,HP,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,Unknown,4096,eMMC,32,0-300,Chrome,Google OS,155.0,22789.0,HP CHROMEBOOK
2023-01-05,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,32.0,13605.0,CHROMEBOOK
2023-01-08,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,32.0,14464.0,CHROMEBOOK
2023-01-09,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,32.0,14720.0,CHROMEBOOK
2023-01-07,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,34.0,15340.0,CHROMEBOOK
2023-01-02,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,47.0,17423.0,CHROMEBOOK
2023-01-06,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,46.0,20704.0,CHROMEBOOK
2023-01-11,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,64.0,23022.0,CHROMEBOOK
2023-01-04,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,75.0,29072.0,CHROMEBOOK
2023-01-03,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,KOMPANIO,MediaTek Kompanio 828,ARM Mali-G57 MC5,8192,eMMC,64,300-500,Chrome,Google OS,104.0,37416.0,CHROMEBOOK
2023-01-02,Mexico,HP,Ultraslim Notebook,NO GAMING,11.6,MT8183,MediaTek MT8183,ARM G72 MP3,4096,eMMC,64,0-300,Chrome,Google OS,104.0,14803.551,HP CHROMEBOOK
2023-01-09,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,Hybrid,,300-500,Windows 11,Windows OS,35.0,15055.559,V15
2023-01-01,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,HDD,,300-500,Windows 11,Windows OS,34.0,16220.821,V15
2023-01-06,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,HDD,,300-500,Windows 11,Windows OS,39.0,18069.813,V15
2023-01-05,Peru,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,Hybrid,,500-800,Windows 11,Windows OS,26.0,19044.516,V15
2023-01-08,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,HDD,,300-500,Windows 11,Windows OS,40.0,19201.051,V15
2023-01-06,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,HDD,,300-500,Windows 11,Windows OS,47.0,21795.327,V15
2023-01-05,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,HDD,,300-500,Windows 11,Windows OS,55.0,25721.416,V15
2023-01-07,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,Hybrid,,300-500,Windows 11,Windows OS,59.0,26073.996,V15
2023-01-04,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,HDD,,300-500,Windows 11,Windows OS,56.0,26099.461,V15
2023-01-06,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,Hybrid,,300-500,Windows 11,Windows OS,78.0,34775.746,V15
2023-01-03,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,HDD,,300-500,Windows 11,Windows OS,85.0,37712.216,V15
2023-01-04,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,HDD,,300-500,Windows 11,Windows OS,89.0,39684.784,V15
2023-01-06,France,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1005G1,INTEL UHD GPU,8192,SSD,512,300-500,Windows 11,Windows OS,28.0,12967.572,ASUS R SERIES
2023-01-05,Belgium,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1005G1,INTEL UHD GPU,8192,SSD,512,500-800,Windows 11,Windows OS,11.0,5710.594,ASUS R SERIES
2023-01-01,Belgium,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1005G1,INTEL UHD GPU,8192,SSD,512,500-800,Windows 11,Windows OS,13.0,6894.592,ASUS R SERIES
2023-01-10,France,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,SSD,512,500-800,Windows 11,Windows OS,9.0,5917.975,ASUS R SERIES
2023-01-12,France,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,SSD,512,500-800,Windows 11,Windows OS,12.0,6171.323,ASUS R SERIES
2023-01-07,France,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,8192,SSD,512,500-800,Windows 11,Windows OS,11.0,7289.165,ASUS R SERIES
